id,denekId,sayac,yatirim,rakip,secim,secimsure,kazanc,toplam,PE_raw,V_value,PE_normalized,group
3772,120,19,0,1,1,921,20,700,0.01841777022472524,1.9815822297752748,-0.07605932707302031,0
3773,120,20,1,0,1,2200,0,700,-1.9815822297752748,1.9815822297752748,-0.7861376899276351,0
3774,120,21,0,1,1,749,20,720,1.3401331174848337,0.6598668825151663,0.3932014078981179,0
3775,120,22,0,1,1,1045,20,740,1.3401331174848337,0.6598668825151663,0.3932014078981179,0
3776,120,23,1,1,1,889,60,800,5.340133117484834,0.6598668825151663,1.8133581336073479,0
3777,120,24,1,1,1,1248,60,860,1.7782643281224493,4.221735671877551,0.5487551542806521,0
3778,120,25,1,1,1,795,60,920,0.5921620212647758,5.407837978735224,0.1276423621648628,0
3779,120,26,1,1,1,858,60,980,0.19718995308117027,5.80281004691883,-0.012588197609695142,0
3780,120,27,0,1,1,1123,20,1000,-3.9343357456239705,5.9343357456239705,-1.4794416997238524,0
3781,120,28,1,0,1,718,0,1000,-5.9343357456239705,5.9343357456239705,-2.189520062578467,0
3782,120,29,1,0,1,1045,0,1000,-1.976133803292782,1.976133803292782,-0.7842032850492241,0
3783,120,30,1,1,0,0,0,1000,-0.6580525564964963,0.6580525564964963,-0.316232798131986,0
3784,120,31,1,0,1,1419,0,1000,-0.21913150131333325,0.21913150131333325,-0.16039862598854576,0
3785,120,32,0,1,1,749,20,1020,1.92702921006266,0.07297078993733996,0.6015725161898346,0
3786,120,33,0,1,1,640,20,1040,1.92702921006266,0.07297078993733996,0.6015725161898346,0
3787,120,34,1,0,1,1638,0,1040,-0.07297078993733996,0.07297078993733996,-0.10850584666478016,0
3788,120,35,0,1,1,1155,20,1060,1.9757007269508657,0.024299273049134207,0.6188528117046486,0
3789,120,36,1,1,1,1248,60,1120,5.9757007269508655,0.024299273049134207,2.0390095374138784,0
3790,120,37,1,0,1,920,0,1120,-4.010091657925361,4.010091657925361,-1.506338016815617,0
3791,120,38,0,1,1,562,20,1140,0.6646394779108546,1.3353605220891454,0.1533746990444198,0
3792,120,39,1,1,1,1092,60,1200,4.664639477910855,1.3353605220891454,1.5735314247536496,0
3793,120,40,1,1,1,2683,60,1260,1.553324946144314,4.446675053855686,0.46889286023237053,0
3794,120,41,1,1,1,983,60,1320,0.5172572070660566,5.482742792933943,0.10104821824678499,0
3795,120,42,1,1,1,983,60,1380,0.17224664995299666,5.827753350047003,-0.021444047534415096,0
3796,120,43,1,0,1,702,0,1380,-5.942641865565652,5.942641865565652,-2.1924690606033987,0
3797,120,44,0,1,1,515,20,1400,0.021100258766638014,1.978899741233362,-0.07510693853691146,0
3798,120,45,0,1,1,437,20,1420,0.021100258766638014,1.978899741233362,-0.07510693853691146,0
3799,120,46,1,0,1,812,0,1420,-1.978899741233362,1.978899741233362,-0.7851853013915263,0
3800,120,47,1,1,1,1108,60,1480,5.341026386169291,0.6589736138307094,1.8136752789898718,0
3801,120,48,1,1,1,717,60,1540,1.7785617865943735,4.2214382134056265,0.5488607636930327,0
3802,120,49,1,1,1,748,60,1600,0.5922610749359265,5.4077389250640735,0.12767753009918553,0
3803,120,50,1,0,1,1233,0,1600,-5.802777062046337,5.802777062046337,-2.14281157525141,0
3804,120,51,0,1,1,702,20,1620,0.06767523833857014,1.9323247616614299,-0.058570995914699116,0
3805,120,52,1,1,1,2558,60,1680,4.06767523833857,1.9323247616614299,1.3615857297945302,0
3806,120,53,1,1,1,765,60,1740,1.3545358543667438,4.645464145633256,0.3983149438109842,0
3807,120,54,1,1,1,999,60,1800,0.45106043950412555,5.5489395604958744,0.07754577207846326,0
3808,120,55,1,1,1,920,60,1860,0.15020312635487354,5.8497968736451265,-0.02927036210846626,0
3809,120,56,1,1,1,1061,60,1920,0.050017641076173014,5.949982358923827,-0.06484013479271365,0
3810,120,57,1,1,1,920,60,1980,0.016655874478365362,5.983344125521635,-0.07668486909656817,0
3811,120,58,1,1,1,873,60,2040,0.0055464062012955395,5.9944535937987045,-0.08062916561975168,0
3812,120,59,1,1,1,718,60,2100,0.0018469532650318143,5.998153046734968,-0.0819426163619716,0
3813,121,0,0,1,1,1123,20,20,1.0,1.0,0.3255797893701788,0
3814,121,1,0,1,0,0,0,20,-1.0,1.0,-0.40658922487716476,0
3815,121,2,1,1,1,749,60,80,5.0,1.0,1.7899178178648656,0
3816,121,3,1,1,1,718,60,140,4.4399999999999995,1.56,1.5849104938756093,0
3817,121,4,1,1,1,577,60,200,3.94272,2.05728,1.40286399017315,0
3818,121,5,1,0,1,608,0,200,-2.49886464,2.49886464,-0.9553003478566643,0
3819,121,6,1,1,1,640,60,260,3.78100819968,2.21899180032,1.3436638054569214,0
3820,121,7,1,1,1,686,60,320,3.35753528131584,2.64246471868416,1.188636930857355,0
3821,121,8,1,1,1,577,60,380,2.981491329808466,3.018508670191534,1.05097306621294,0
3822,121,9,0,1,1,702,20,400,-1.352435699130082,3.352435699130082,-0.5356104740859875,0
3823,121,10,1,1,1,1107,60,460,2.647564300869918,3.352435699130082,0.9287275544086996,0
3824,121,11,1,1,1,670,60,520,2.351037099172487,3.648962900827513,0.820173539926534,0
3825,121,12,1,1,1,624,60,580,2.0877209440651683,3.9122790559348317,0.7237775750663709,0
3826,121,13,0,1,1,483,20,600,-2.1461038016701304,4.14610380167013,-0.8261600702241407,0
3827,121,14,1,1,1,671,60,660,1.8538961983298696,4.14610380167013,0.6381779582705461,0
3828,121,15,1,1,1,687,60,720,1.6462598241169246,4.353740175883075,0.5621654985558538,0
3829,121,16,1,1,1,717,60,780,1.461878723815829,4.538121276184171,0.49466643432920704,0
3830,121,17,0,1,1,515,20,800,-2.7018516932515437,4.701851693251544,-1.0296107631987423,0
3831,121,18,1,1,1,608,60,860,1.2981483067484563,4.701851693251544,0.4347272652959447,0
3832,121,19,1,1,1,717,60,920,1.1527556963926289,4.847244303607371,0.3815012831944075,0
3833,121,20,1,0,1,686,0,920,-4.976352941603346,4.976352941603346,-1.862270431653788,0
3834,121,21,0,1,1,577,20,940,-2.4190014121437713,4.419001412143771,-0.9260636574496114,0
3835,121,22,1,0,1,1264,0,940,-4.419001412143771,4.419001412143771,-1.658232671696955,0
3836,121,23,1,1,1,561,60,1000,2.0759267460163313,3.9240732539836687,0.7194599018867434,0
3837,121,24,1,0,1,718,0,1000,-4.156577049537498,4.156577049537498,-1.5621631782549938,0
3838,121,25,0,1,1,686,20,1020,-1.691040419989298,3.691040419989298,-0.659568416431482,0
3839,121,26,1,1,1,733,60,1080,2.308959580010702,3.691040419989298,0.804769612063205,0
3840,121,27,1,1,1,921,60,1140,2.0503561070495033,3.9496438929504967,0.7100988871237348,0
3841,121,28,1,0,1,780,0,1140,-4.179283776940041,4.179283776940041,-1.5704757593645453,0
3842,121,29,0,1,1,765,20,1160,-1.7112039939227564,3.7112039939227564,-0.6669499884567638,0
3843,121,30,1,0,1,765,0,1160,-3.7112039939227564,3.7112039939227564,-1.3991190027041072,0
3844,121,31,1,1,1,858,60,1220,2.7044508533965925,3.2955491466034075,0.9495528399523921,0
3845,121,32,1,1,1,546,60,1280,2.401552357816174,3.598447642183826,0.838666393489333,0
3846,121,33,0,1,1,671,20,1300,-1.8674215062592374,3.8674215062592374,-0.7241387994645506,0
3847,121,34,1,0,1,749,0,1300,-3.8674215062592374,3.8674215062592374,-1.456307813711894,0
3848,121,35,1,1,1,1404,60,1360,2.5657297024417973,3.4342702975582027,0.8987691757774774,0
3849,121,36,1,0,1,749,0,1360,-3.721632024231684,3.721632024231684,-1.4029365430400216,0
3850,121,37,0,1,1,577,20,1380,-1.3048092375177354,3.3048092375177354,-0.5181751643605871,0
3851,121,38,1,1,1,577,60,1440,2.6951907624822646,3.3048092375177354,0.9461628641341,0
3852,121,39,1,0,1,1092,0,1440,-3.606670602915749,3.606670602915749,-1.360850947779341,0
3853,121,40,1,1,1,406,60,1500,2.7972765046108146,3.2027234953891854,0.9835348727255845,0
3854,121,41,0,1,1,499,20,1520,-1.5160184639055965,3.5160184639055965,-0.5954955899027592,0
3855,121,42,1,1,1,702,60,1580,2.4839815360944035,3.5160184639055965,0.8688424385919279,0
3856,121,43,1,0,1,967,0,1580,-3.7942243959481696,3.7942243959481696,-1.4295114856607898,0
3857,121,44,1,1,1,1045,60,1640,2.6307287363980256,3.3692712636019744,0.9225643150868581,0
3858,121,45,0,1,1,765,20,1660,-1.6639128820785531,3.663912882078553,-0.6496374450859482,0
3859,121,46,1,1,1,749,60,1720,2.336087117921447,3.663912882078553,0.8147005834087387,0
3860,121,47,1,1,1,515,60,1780,2.074445360714245,3.925554639285755,0.7189175896785689,0
3861,121,48,1,1,1,484,60,1840,1.8421074803142492,4.157892519685751,0.6338622912461778,0
3862,121,49,0,1,1,967,20,1860,-2.3642085574809464,4.364208557480946,-0.9060048422564722,0
3863,121,50,1,1,1,811,60,1920,1.6357914425190536,4.364208557480946,0.5583331862382148,0
3864,121,51,1,1,1,733,60,1980,1.45258280095692,4.54741719904308,0.4912633409911436,0
3865,121,52,1,1,1,702,60,2040,1.2898935272497445,4.7101064727502555,0.43170531841174414,0
3866,121,53,0,1,1,655,20,2060,-2.854574547802227,4.854574547802227,-1.0855202341334493,0
3867,121,54,0,1,0,0,0,2060,-4.854574547802227,4.854574547802227,-1.817689248380793,0
3868,121,55,1,1,1,437,60,2120,1.145425452197773,4.854574547802227,0.3788177943612375,0
3869,121,56,1,1,1,468,60,2180,1.0171378015516224,4.982862198448378,0.3318536730043878,0
3870,121,57,1,1,1,656,60,2240,0.9032183677778409,5.096781632222159,0.2901495332395052,0
3871,121,58,0,1,1,546,20,2260,-3.197942089413277,5.197942089413277,-1.2112217713663975,0
3872,121,59,1,1,1,624,60,2320,0.8020579105867229,5.197942089413277,0.2531162571282895,0
3,1002,0,0,1,0,0,0,0,-1.0,1.0,-0.9458880135865432,0
4,1002,1,1,1,1,905,60,60,5.0,1.0,1.1253141715631088,0
5,1002,2,0,1,1,874,20,80,0.944545454545455,1.055454545454545,-0.2746302144903149,0
6,1002,3,1,1,1,640,60,140,4.944545454545455,1.055454545454545,1.1061712422761198,0
7,1002,4,1,0,1,608,0,140,-1.110294049586776,1.110294049586776,-0.9839615596720654,0
8,1002,5,1,1,1,702,60,200,4.902020120781368,1.0979798792186317,1.0914914815733872,0
9,1002,6,1,1,1,733,60,260,4.8476522612599755,1.1523477387400247,1.0727236766662842,0
10,1002,7,1,1,1,624,60,320,4.793887390726002,1.2061126092739987,1.0541640237772416,0
11,1002,8,0,1,1,483,20,340,0.7407188214834044,1.2592811785165956,-0.3449912424552842,0
12,1002,9,1,1,1,608,60,400,4.740718821483404,1.2592811785165956,1.0358102143111503,0
13,1002,10,1,0,1,827,0,400,-1.3118600599912293,1.3118600599912293,-1.0535422198723325,0
14,1002,11,1,0,1,780,0,400,-1.2973103393258723,1.2973103393258723,-1.048519650999765,0
15,1002,12,1,1,1,609,60,460,4.717078011710287,1.2829219882897127,1.0276493981676857,0
16,1002,13,1,1,1,608,60,520,4.664761328307683,1.3352386716923172,1.0095896600038097,0
17,1002,14,0,1,1,546,20,540,0.6130248844846344,1.3869751155153656,-0.38907123601231985,0
18,1002,15,1,1,1,640,60,600,4.613024884484634,1.3869751155153656,0.9917302207541147,0
19,1002,16,1,1,1,499,60,660,4.561862244856714,1.4381377551432857,0.9740688589215526,0
20,1002,17,1,0,1,733,0,660,-1.4887329545862416,1.4887329545862416,-1.1145988075021547,0
21,1002,18,0,1,1,515,20,680,0.5277784472737148,1.4722215527262852,-0.41849833718356644,0
22,1002,19,1,1,1,515,60,740,4.527778447273715,1.4722215527262852,0.9623031195828681,0
23,1002,20,1,1,1,858,60,800,4.477561268131225,1.522438731868775,0.9449681310542055,0
24,1002,21,1,1,1,655,60,860,4.427901043157406,1.5720989568425938,0.9278254033074058,0
25,1002,22,1,0,1,780,0,860,-1.6212084047757938,1.6212084047757938,-1.1603293811540354,0
26,1002,23,1,1,1,593,60,920,4.396772270258992,1.6032277297410078,0.9170797395660356,0
27,1002,24,1,1,1,577,60,980,4.34800806871612,1.6519919312838798,0.9002463194339231,0
28,1002,25,1,1,1,530,60,1040,4.299784706499451,1.700215293500549,0.883599597234185,0
29,1002,26,1,1,1,546,60,1100,4.252096185209185,1.7479038147908152,0.8671375023170259,0
30,1002,27,1,0,1,843,0,1100,-1.7950634270267714,1.7950634270267714,-1.2203441981516132,0
31,1002,28,1,1,1,811,60,1160,4.224845458254798,1.775154541745202,0.8577305414478854,0
32,1002,29,0,1,1,889,20,1180,0.17798808135415434,1.8220119186458457,-0.5392460988897148,0
33,1002,30,1,0,1,734,0,1180,-1.8220119186458457,1.8220119186458457,-1.2296468272729322,0
34,1002,31,1,1,1,609,60,1240,4.1981958499064085,1.801804150093592,0.8485310869404576,0
35,1002,32,1,0,1,468,0,1240,-1.8483659586107355,1.8483659586107355,-1.2387442514667322,0
36,1002,33,1,0,1,734,0,1240,-1.827865899797053,1.827865899797053,-1.2316676236982995,0
37,1002,34,1,0,1,780,0,1240,-1.8075932052720312,1.8075932052720312,-1.224669482165117,0
38,1002,35,1,1,1,1061,60,1300,4.212454646640985,1.7875453533590142,0.8534532287661677,0
39,1002,36,1,0,1,718,0,1300,-1.8342653048944866,1.8342653048944866,-1.2338767006685432,0
40,1002,37,1,1,1,811,60,1360,4.186078364850706,1.8139216351492933,0.8443481266861429,0
41,1002,38,0,1,1,765,20,1380,0.13965095025872665,1.8603490497412734,-0.5524800905059178,0
42,1002,39,1,1,1,905,60,1440,4.139650950258726,1.8603490497412734,0.8283213662605167,0
43,1002,40,1,0,1,749,0,1440,-1.906261542098688,1.906261542098688,-1.258729827971859,0
44,1002,41,1,0,1,515,0,1440,-1.8851193686317753,1.8851193686317753,-1.2514315419912787,0
45,1002,42,1,0,1,749,0,1440,-1.8642116810887686,1.8642116810887686,-1.2442142006370285,0
46,1002,43,1,0,1,609,0,1440,-1.8435358788076024,1.8435358788076024,-1.237076906159616,0
47,1002,44,1,1,1,499,60,1500,4.176910610030082,1.8230893899699183,0.841183414383244,0
48,1002,45,1,1,1,468,60,1560,4.130584874173385,1.8694151258266152,0.8251917534940679,0
49,1002,46,1,1,1,577,60,1620,4.084772932841644,1.915227067158356,0.8093774546620264,0
50,1002,47,1,1,1,499,60,1680,4.039469087586491,1.9605309124135084,0.7937385507806674,0
51,1002,48,1,0,1,561,0,1680,-2.0053322968394673,2.0053322968394673,-1.2929290885891136,0
52,1002,49,1,1,1,858,60,1740,4.0169086613618425,1.983091338638157,0.7859506834316007,0
53,1002,50,1,0,1,1108,0,1740,-2.027642507427806,2.027642507427806,-1.3006305814093997,0
54,1002,51,1,1,1,765,60,1800,3.9948458912909386,2.0051541087090614,0.7783346071680489,0
55,1002,52,1,0,1,499,0,1800,-2.0494605813215605,2.0494605813215605,-1.308162188463483,0
56,1002,53,1,1,1,827,60,1860,3.9732697996712782,2.0267302003287218,0.7708865324831107,0
57,1002,54,1,0,1,670,0,1860,-2.07079737447053,2.07079737447053,-1.3155276572291883,0
58,1002,55,1,0,1,811,0,1860,-2.047830349044584,2.047830349044584,-1.307599431687754,0
59,1002,56,1,0,1,530,0,1860,-2.025118048809726,2.025118048809726,-1.2997591373750519,0
60,1002,57,1,1,1,765,60,1920,3.9973423513679815,2.0026576486320185,0.779196386095834,0
61,1002,58,1,1,1,562,60,1980,3.9530081907437187,2.0469918092562813,0.7638922177022092,0
62,1002,59,1,1,1,764,60,2040,3.9091657362645615,2.0908342637354385,0.7487577864489501,0
1730,10042,0,1,1,1,2418,60,60,5.0,1.0,1.9158303356140456,0
1731,10042,1,1,0,1,1700,0,60,-2.468181818181818,2.468181818181818,-1.1287769471098799,0
1732,10042,2,0,1,1,1436,20,80,0.25656611570247945,1.7434338842975206,-0.017959400743451228,0
1733,10042,3,0,1,1,1248,20,100,0.25656611570247945,1.7434338842975206,-0.017959400743451228,0
1734,10042,4,1,1,1,951,60,160,4.25656611570248,1.7434338842975206,1.6127493082018045,0
1735,10042,5,1,1,1,1030,60,220,3.006683519909842,2.993316480090158,1.1032006996722652,0
1736,10042,6,1,0,1,608,0,220,-3.876188095481866,3.876188095481866,-1.7027889717705742,0
1737,10042,7,1,1,1,483,60,280,3.262001681645991,2.737998318354009,1.207288087146023,0
1738,10042,8,1,1,1,796,60,340,2.3041593696717593,3.6958406303282407,0.8167976371628636,0
1739,10042,9,1,1,1,562,60,400,1.627574391122688,4.372425608877312,0.5409693829474862,0
1740,10042,10,1,1,1,1419,60,460,1.1496593653657534,4.850340634634247,0.34613433428807877,0
1741,10042,11,1,1,1,655,60,520,0.8120775698992642,5.187922430100736,0.2085099408259338,0
1742,10042,12,1,1,1,546,60,580,0.5736220652833897,5.42637793471661,0.1112970738076733,0
1743,10042,13,1,1,1,515,60,640,0.4051857679319948,5.594814232068005,0.04262943955932023,0
1744,10042,14,1,1,1,702,60,700,0.2862084924392363,5.713791507560764,-0.005874880268834821,0
1745,10042,15,1,1,1,437,60,760,0.2021672714775331,5.797832728522467,-0.04013656800199531,0
1746,10042,16,1,1,1,639,60,820,0.14280360903458433,5.857196390965416,-0.06433777833714605,0
1747,10042,17,1,1,1,639,60,880,0.10087127656352024,5.89912872343648,-0.08143263327388407,0
1748,10042,18,1,1,1,577,60,940,0.07125180171805034,5.92874819828195,-0.09350781717010725,0
1749,10042,19,1,1,1,405,60,1000,0.05032968175902308,5.949670318240977,-0.10203728797680303,0
1750,10042,20,1,0,1,952,0,1000,-5.964448942975672,5.964448942975672,-2.5541252594099615,0
1751,10042,21,1,1,1,453,60,1060,1.7869301557344572,4.213069844265543,0.6059350912407467,0
1752,10042,22,1,0,1,483,0,1060,-4.73777751726757,4.73777751726757,-2.054039315180838,0
1753,10042,23,1,1,1,421,60,1120,2.6534062446209985,3.3465937553790015,0.9591776173007733,0
1754,10042,24,1,1,1,718,60,1180,1.8742696837004686,4.125730316299531,0.6415414234630823,0
1755,10042,25,1,0,1,468,0,1180,-4.676084050695215,4.676084050695215,-2.028888296874697,0
1756,10042,26,1,0,1,718,0,1180,-3.3030157339910744,3.3030157339910744,-1.469119681368136,0
1757,10042,27,1,1,1,1014,60,1240,3.666869795171759,2.333130204828241,1.3723435768211996,0
1758,10042,28,1,0,1,561,0,1240,-3.4098565174104936,3.4098565174104936,-1.5126762303662813,0
1759,10042,29,1,0,1,562,0,1240,-2.4085986491163216,2.4085986491163216,-1.1044862489344642,0
1760,10042,30,0,1,1,1435,20,1260,0.2986534996696526,1.7013465003303474,-0.0008013348504531854,0
1761,10042,31,0,1,1,624,20,1280,0.2986534996696526,1.7013465003303474,-0.0008013348504531854,0
1762,10042,32,0,1,1,343,20,1300,0.2986534996696526,1.7013465003303474,-0.0008013348504531854,0
1763,10042,33,1,1,1,640,60,1360,4.298653499669653,1.7013465003303474,1.6299073740948025,0
1764,10042,34,1,0,1,702,0,1360,-2.963587482506073,2.963587482506073,-1.330742529928473,0
1765,10042,35,0,1,1,421,20,1380,-0.0933704308247445,2.0933704308247445,-0.1606205442434939,0
1766,10042,36,0,1,1,468,20,1400,-0.0933704308247445,2.0933704308247445,-0.1606205442434939,0
1767,10042,37,1,1,1,499,60,1460,3.9066295691752555,2.0933704308247445,1.4700881647017616,0
1768,10042,38,1,1,1,686,60,1520,2.7595010684083396,3.2404989315916604,1.0024300555817807,0
1769,10042,39,1,1,1,562,60,1580,1.9492112092302545,4.0507887907697455,0.6720933730488485,0
1770,10042,40,1,1,1,1014,60,1640,1.376851917792644,4.623148082207356,0.43875555275058675,0
1771,10042,41,1,1,1,686,60,1700,0.9725581273862582,5.027441872613742,0.27393420150354153,0
1772,10042,42,1,1,1,546,60,1760,0.686979695435566,5.313020304564434,0.15751039248631063,0
1773,10042,43,1,0,1,765,0,1760,-5.51474252422415,5.51474252422415,-2.3707902160282894,0
1774,10042,44,1,1,1,499,60,1820,2.10458641697985,3.89541358302015,0.7354362991567095,0
1775,10042,45,1,1,1,671,60,1880,1.486603314539403,4.513396685460597,0.4834986923740483,0
1776,10042,46,1,1,1,796,60,1940,1.050082523088287,4.949917476911713,0.30553912831029567,0
1777,10042,47,1,1,1,624,60,2000,0.7417401094905447,5.258259890509455,0.17983496351253608,0
1778,10042,48,1,1,1,687,60,2060,0.523938240976503,5.476061759023497,0.09104211255993679,0
1779,10042,49,1,0,1,405,0,2060,-5.62990907887387,5.62990907887387,-2.417740991939919,0
1780,10042,50,1,1,1,780,60,2120,2.023236950650003,3.976763049349997,0.7022719783536769,0
1781,10042,51,1,1,1,780,60,2180,1.4291410096864112,4.570858990313589,0.46007262213408806,0
1782,10042,52,1,1,1,546,60,2240,1.0094932404784922,4.990506759521508,0.2889918041498875,0
1783,10042,53,1,1,1,608,60,2300,0.713069316228899,5.286930683771101,0.16814653544650246,0
1784,10042,54,1,1,1,500,60,2360,0.5036862351907772,5.496313764809223,0.08278583200783858,0
1785,10042,55,1,1,1,687,60,2420,0.3557856406756672,5.644214359324333,0.022490135124345906,0
1786,10042,56,1,1,1,405,60,2480,0.25131403891363036,5.74868596108637,-0.020100552583357592,0
1787,10042,57,1,1,1,546,60,2540,0.17751909839626467,5.822480901603735,-0.05018506562779892,0
1788,10042,58,1,1,1,515,60,2600,0.12539303586717931,5.874606964132821,-0.07143567166010004,0
1789,10042,59,1,1,1,515,60,2660,0.08857308078981685,5.911426919210183,-0.08644632701200704,0
2372,10057,0,0,1,0,0,0,0,-1.0,1.0,-0.3014280748527916,0
2373,10057,1,1,1,1,905,60,60,5.0,1.0,1.6791137700434156,0
2374,10057,2,1,0,1,437,0,60,-3.4268181818181818,3.4268181818181818,-1.1024972346937651,0
2375,10057,3,1,0,1,936,0,60,-1.7635652479338841,1.7635652479338841,-0.5534735623263923,0
2376,10057,4,0,1,1,1014,20,80,1.0924051937678438,0.9075948062321562,0.38925459893643694,0
2377,10057,5,0,1,1,1155,20,100,1.0924051937678438,0.9075948062321562,0.38925459893643694,0
2378,10057,6,1,1,1,1077,60,160,5.092405193767844,0.9075948062321562,1.7096158288672416,0
2379,10057,7,1,0,1,1357,0,160,-3.379263108916385,3.379263108916385,-1.0867997660572488,0
2380,10057,8,0,1,1,780,20,180,0.2609083218567585,1.7390916781432415,0.11478554081640253,0
2381,10057,9,0,1,1,905,20,200,0.2609083218567585,1.7390916781432415,0.11478554081640253,0
2382,10057,10,1,1,1,1155,60,260,4.260908321856759,1.7390916781432415,1.4351467707472074,0
2383,10057,11,1,1,1,1622,60,320,2.192818364548282,3.807181635451718,0.7524903208373659,0
2384,10057,12,1,1,1,1342,60,380,1.1285040692461656,4.871495930753834,0.4011704878428559,0
2385,10057,13,1,0,1,999,0,380,-5.419230769454314,5.419230769454314,-1.7601733183789803,0
2386,10057,14,1,1,1,1154,60,440,3.2110667831017388,2.7889332168982612,1.0886042544114507,0
2387,10057,15,1,1,1,873,60,500,1.6525317326489946,4.3474682673510054,0.5741469403849372,0
2388,10057,16,0,1,1,1326,20,520,-3.1495470783158224,5.149547078315822,-1.0109727308826033,0
2389,10057,17,1,1,1,1513,60,580,0.8504529216841776,5.149547078315822,0.3093884990482013,0
2390,10057,18,1,1,1,2122,60,640,0.43767399905946647,5.5623260009405335,0.1731341775566323,0
2391,10057,19,1,1,1,1466,60,700,0.2252429553341493,5.774757044665851,0.10301274901447122,0
2392,10057,20,1,0,1,1123,0,700,-5.884081784532126,5.884081784532126,-1.9136161328796608,0
2393,10057,21,1,1,1,1404,60,760,2.9718375470694216,3.0281624529305784,1.0096370023306913,0
2394,10057,22,1,1,1,1217,60,820,1.5294156685418177,4.470584331458182,0.5335075209277391,0
2395,10057,23,1,1,1,1544,60,880,0.7870929181468389,5.212907081853161,0.28847397599845614,0
2396,10057,24,0,1,1,905,20,900,-3.594933362760977,5.594933362760977,-1.1579904264636822,0
2397,10057,25,0,1,1,999,20,920,-3.594933362760977,5.594933362760977,-1.1579904264636822,0
2398,10057,26,1,1,1,1107,60,980,0.40506663723902303,5.594933362760977,0.16237080346712243,0
2399,10057,27,1,1,1,968,60,1040,0.20846202121910107,5.791537978780899,0.097473525312588,0
2400,10057,28,1,1,1,1014,60,1100,0.10728213655648489,5.892717863443515,0.06407502607324078,0
2401,10057,29,1,0,1,1685,0,1100,-5.944788711359431,5.944788711359431,-1.9336549010224158,0
2402,10057,30,0,1,1,2091,20,1120,-1.0594044450005216,3.0594044450005216,-0.321036906368853,0
2403,10057,31,1,1,1,1279,60,1180,2.9405955549994784,3.0594044450005216,0.9993243235619517,0
2404,10057,32,1,0,1,1170,0,1180,-4.486662596649814,4.486662596649814,-1.452341603469362,0
2405,10057,33,1,1,1,1045,60,1240,3.691000276396855,2.308999723603145,1.2470256487844824,0
2406,10057,34,1,1,1,1061,60,1300,1.8995229604256902,4.10047703957431,0.6556763507072765,0
2407,10057,35,1,1,1,1295,60,1360,0.9775635889972571,5.022436411002743,0.35134649830590714,0
2408,10057,36,1,0,1,780,0,1360,-5.496910229335139,5.496910229335139,-1.7858145551761317,0
2409,10057,37,1,1,1,1576,60,1420,3.1710901083394343,2.8289098916605657,1.0754083415470255,0
2410,10057,38,0,1,1,998,20,1440,-2.368041717880951,4.368041717880951,-0.7530053861572775,0
2411,10057,39,1,0,1,702,0,1440,-4.368041717880951,4.368041717880951,-1.4131860011226798,0
2412,10057,40,1,1,1,1451,60,1500,3.7520468940978127,2.2479531059021873,1.2671765455921704,0
2413,10057,41,1,0,1,577,0,1500,-4.06906023022839,4.06906023022839,-1.3144951099318105,0
2414,10057,42,1,1,1,624,60,1560,3.905913639697917,2.094086360302083,1.3179664669586715,0
2415,10057,43,1,1,1,1497,60,1620,2.0101251922118095,3.9898748077881905,0.6921850754058295,0
2416,10057,44,1,0,1,1466,0,1620,-4.965516480626268,4.965516480626268,-1.6104066292704353,0
2417,10057,45,0,1,1,1014,20,1640,-0.5554353451659364,2.5554353451659364,-0.15468159124267467,0
2418,10057,46,0,1,1,1825,20,1660,-0.5554353451659364,2.5554353451659364,-0.15468159124267467,0
2419,10057,47,1,1,1,1185,60,1720,3.4445646548340636,2.5554353451659364,1.16567963868813,0
2420,10057,48,1,0,1,1138,0,1720,-4.227301771725852,4.227301771725852,-1.3667291090212443,0
2421,10057,49,1,1,1,1388,60,1780,3.8244767882054505,2.1755232117945495,1.2910849516091,0
2422,10057,50,1,1,1,1654,60,1840,1.9682148270937319,4.031785172906268,0.678350870097291,0
2423,10057,51,1,1,1,1763,60,1900,1.012914921470692,4.987085078529308,0.36301563051198643,0
2424,10057,52,1,1,1,1810,60,1960,0.5212828518586896,5.47871714814131,0.20073264948540379,0
2425,10057,53,1,0,1,1716,0,1960,-5.731728888693451,5.731728888693451,-1.8633259186463926,0
2426,10057,54,0,1,1,1076,20,1980,-0.9497561126266931,2.949756112626693,-0.28484305462061055,0
2427,10057,55,0,1,1,1670,20,2000,-0.9497561126266931,2.949756112626693,-0.28484305462061055,0
2428,10057,56,1,1,1,1310,60,2060,3.050243887373307,2.949756112626693,1.035518175310194,0
2429,10057,57,1,1,1,1685,60,2120,1.5697664224018446,4.430233577598155,0.5468269136765542,0
2430,10057,58,1,1,1,780,60,2180,0.8078588833833491,5.192141116616651,0.2953286198485509,0
2431,10057,59,1,1,1,1232,60,2240,0.4157535580757399,5.58424644192426,0.1658984524521576,0
2432,10058,0,1,0,1,1311,0,0,-1.0,1.0,-0.429298793100738,0
2433,10058,1,1,1,1,1311,60,60,5.172545454545455,0.8274545454545454,1.8274657353289638,0
2434,10058,2,0,1,1,749,20,80,0.28004624793388455,1.7199537520661154,0.03870310147574358,0
2435,10058,3,1,1,1,858,60,140,4.2800462479338846,1.7199537520661154,1.5011561818449277,0
2436,10058,4,1,1,1,702,60,200,3.5415437226085653,2.4584562773914347,1.2311498585893192,0
